insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1, 'Macpherson', 1645, 1, 9);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (869, 'Browning', 1375, 1, 18);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (870, 'Blaine', 2537, 1, 5);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (871, 'Cody', 516, 1, 6);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (872, 'Stoughton', 1884, 1, 7);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (873, 'Homewood', 2705, 1, 19);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (874, 'Kinsman', 1416, 1, 17);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (875, 'Merry', 415, 1, 1);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (876, 'Clyde Gallagher', 2638, 1, 1);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (877, 'Pleasure', 40, 1, 17);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (878, 'Northfield', 841, 1, 7);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (879, 'Morningstar', 59, 1, 18);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (880, 'Forster', 3653, 1, 13);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (881, 'Nevada', 4401, 1, 8);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (882, 'Bluestem', 4876, 1, 14);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (883, 'Pearson', 4335, 1, 19);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (884, 'La Follette', 1968, 1, 14);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (885, 'Veith', 5242, 1, 10);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (886, 'Hanson', 4940, 1, 12);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (887, 'Boyd', 4817, 1, 1);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (888, 'Katie', 1506, 1, 5);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (889, 'Iowa', 5654, 1, 19);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (890, 'Carpenter', 4417, 1, 2);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (891, 'Dorton', 2565, 1, 6);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (892, 'Lawn', 4792, 1, 1);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (893, 'Bashford', 3147, 1, 6);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (894, 'Carpenter', 2399, 1, 12);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (895, 'Garrison', 4262, 1, 6);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (896, 'Schurz', 5380, 1, 14);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (897, 'Kipling', 2838, 1, 15);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (898, 'Stephen', 4363, 1, 16);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (899, 'Katie', 664, 1, 17);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (900, 'Schurz', 1369, 1, 16);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (901, 'Almo', 3281, 1, 8);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (902, 'Holmberg', 3825, 1, 16);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (903, 'Sunfield', 4017, 1, 4);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (904, 'Summer Ridge', 3032, 1, 12);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (905, 'Northport', 5058, 1, 10);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (906, 'Wayridge', 3802, 1, 6);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (907, 'Victoria', 1547, 1, 6);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (908, 'Pierstorff', 4017, 1, 16);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (909, 'Muir', 4750, 1, 2);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (910, 'Mallard', 996, 1, 2);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (911, 'Loeprich', 875, 1, 19);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (912, 'Doe Crossing', 991, 1, 4);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (913, 'Fallview', 5291, 1, 15);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (914, 'Knutson', 942, 1, 7);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (915, 'Scofield', 1888, 1, 5);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (916, '3rd', 4402, 1, 2);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (917, 'Superior', 1760, 1, 5);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (918, 'Corscot', 4697, 1, 1);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (919, 'Hooker', 344, 1, 3);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (920, 'Roth', 1458, 1, 2);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (921, 'Dovetail', 1410, 1, 15);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (922, 'Canary', 3368, 1, 5);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (923, 'David', 5037, 1, 9);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (924, 'West', 4804, 1, 8);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (925, 'Dixon', 3799, 1, 10);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (926, 'Stang', 1176, 1, 7);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (927, 'Colorado', 4491, 1, 14);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (928, 'Division', 1659, 1, 11);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (929, 'Southridge', 3729, 1, 6);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (930, 'Pankratz', 1481, 1, 15);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (931, 'Kingsford', 3949, 1, 1);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (932, 'Rowland', 2069, 1, 18);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (933, 'Lindbergh', 650, 1, 7);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (934, 'Rusk', 5047, 1, 11);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (935, 'Cherokee', 2068, 1, 10);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (936, 'Maple', 5235, 1, 19);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (937, 'Spaight', 5671, 1, 4);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (938, 'Nova', 3724, 1, 16);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (939, 'Mcbride', 1574, 1, 6);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (940, 'Mandrake', 1083, 1, 12);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (941, 'Old Gate', 4200, 1, 16);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (942, 'Summit', 501, 1, 17);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (943, 'Hanson', 4440, 1, 9);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (944, 'Waywood', 682, 1, 17);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (945, 'Forest Run', 3101, 1, 12);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (946, 'Luster', 5099, 1, 18);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (947, 'Monterey', 4013, 1, 3);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (948, 'Grayhawk', 5172, 1, 12);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (949, 'Merchant', 5540, 1, 1);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (950, 'Hansons', 4461, 1, 8);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (951, 'Lillian', 2769, 1, 6);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (952, 'Hovde', 850, 1, 17);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (953, 'Talmadge', 4519, 1, 17);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (954, 'Anhalt', 292, 1, 12);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (955, 'Ridgeview', 2967, 1, 16);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (956, 'Spaight', 3348, 1, 5);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (957, 'Hoard', 5364, 1, 13);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (958, 'Anhalt', 3948, 1, 6);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (959, '8th', 5696, 1, 10);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (960, 'Kingsford', 1608, 1, 7);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (961, 'Waywood', 2224, 1, 13);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (962, 'Crownhardt', 3113, 1, 3);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (963, 'Golf', 5006, 1, 3);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (964, 'Melrose', 996, 1, 5);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (965, 'Melvin', 1253, 1, 8);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (966, 'Coleman', 3233, 1, 15);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (967, 'Pearson', 277, 1, 2);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (968, 'Reinke', 335, 1, 18);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (969, 'Dottie', 4630, 1, 18);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (970, 'Florence', 622, 1, 8);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (971, 'Elgar', 5587, 1, 4);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (972, 'Kipling', 3084, 1, 10);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (973, 'Prentice', 1059, 1, 4);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (974, 'Village', 2486, 1, 12);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (975, 'Declaration', 447, 1, 10);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (976, 'Almo', 354, 1, 9);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (977, 'Pawling', 4825, 1, 7);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (978, 'Nobel', 3798, 1, 9);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (979, 'Porter', 3414, 1, 10);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (980, 'Fallview', 3458, 1, 6);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (981, 'Golf', 2413, 1, 4);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (982, 'West', 202, 1, 13);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (983, 'Artisan', 106, 1, 13);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (984, 'Grayhawk', 4463, 1, 10);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (985, 'Onsgard', 3158, 1, 13);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (986, 'Loftsgordon', 1267, 1, 18);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (987, 'Golden Leaf', 1749, 1, 7);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (988, 'Sommers', 2943, 1, 16);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (989, 'Coleman', 2706, 1, 15);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (990, 'Kropf', 4860, 1, 16);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (991, 'Packers', 5017, 1, 2);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (992, 'Judy', 2769, 1, 14);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (993, 'Pleasure', 4153, 1, 10);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (994, 'Park Meadow', 4510, 1, 6);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (995, 'Division', 5591, 1, 9);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (996, 'Bartelt', 3068, 1, 8);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (997, 'Ohio', 809, 1, 17);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (998, 'Colorado', 2115, 1, 15);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (999, 'Dahle', 5227, 1, 9);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1000, 'Hollow Ridge', 118, 1, 14);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1001, 'Bluejay', 5345, 1, 17);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1002, 'Westerfield', 2641, 1, 1);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1003, '5th', 5008, 1, 12);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1004, 'Pierstorff', 983, 1, 19);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1005, 'Sachtjen', 4035, 1, 19);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1006, 'Transport', 1481, 1, 16);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1007, 'Pennsylvania', 4275, 1, 7);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1008, 'Anzinger', 918, 1, 14);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1009, 'Graedel', 3159, 1, 14);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1010, 'South', 1278, 1, 2);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1011, 'Moulton', 4683, 1, 7);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1012, 'Division', 5182, 1, 14);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1013, 'Mcbride', 4317, 1, 7);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1014, 'Tennyson', 734, 1, 3);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1015, 'Saint Paul', 1175, 1, 12);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1016, 'Lukken', 4188, 1, 6);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1017, 'Melby', 2608, 1, 7);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1018, 'Anthes', 2437, 1, 8);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1019, 'Michigan', 3559, 1, 12);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1020, 'Glacier Hill', 5116, 1, 11);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1021, 'Carberry', 1614, 1, 1);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1022, 'Warner', 4406, 1, 18);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1023, 'Shelley', 1500, 1, 16);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1024, 'Rigney', 1057, 1, 1);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1025, 'Welch', 3746, 1, 9);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1026, 'Birchwood', 4448, 1, 12);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1027, 'Weeping Birch', 2872, 1, 6);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1028, 'Transport', 609, 1, 1);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1029, 'East', 768, 1, 1);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1030, 'Stoughton', 1612, 1, 16);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1031, 'Northview', 1862, 1, 8);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1032, 'Canary', 2566, 1, 9);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1033, 'Sundown', 1709, 1, 13);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1034, 'Sutteridge', 2754, 1, 12);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1035, 'Larry', 1907, 1, 5);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1036, 'Fair Oaks', 1353, 1, 2);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1037, 'Gina', 5838, 1, 19);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1038, 'Melrose', 3319, 1, 11);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1039, 'Susan', 311, 1, 13);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1040, 'Ridge Oak', 1288, 1, 10);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1041, 'Golf Course', 4373, 1, 15);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1042, 'Westport', 1522, 1, 5);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1043, 'Harper', 5332, 1, 2);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1044, 'Colorado', 485, 1, 13);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1045, 'Porter', 5787, 1, 2);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1046, 'Del Sol', 1699, 1, 1);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1047, 'Troy', 2471, 1, 2);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1048, 'Kennedy', 3708, 1, 6);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1049, 'Corry', 1120, 1, 11);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1050, 'Marcy', 5260, 1, 3);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1051, 'Harper', 1719, 1, 8);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1052, 'Mendota', 1145, 1, 13);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1053, 'Moulton', 5123, 1, 15);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1054, 'Pankratz', 4487, 1, 16);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1055, 'Westridge', 4312, 1, 13);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1056, 'Westerfield', 3528, 1, 13);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1057, 'Gale', 5452, 1, 6);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1058, 'Harbort', 3524, 1, 17);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1059, 'Main', 5478, 1, 10);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1060, 'Eliot', 5457, 1, 19);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1061, 'Granby', 1430, 1, 4);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1062, 'Elka', 4710, 1, 10);
insert into Direcciones (idDireccion, calle, nro, Ciudades_idCiudad, Zonas_idZona) values (1063, 'Village Green', 34, 1, 1);

SELECT *
FROM DIRECCIONES;
commit;
